979,106,408,2
978,209,406,66
981,294,405,16
978,405,406,99
979,531,407,29
980,646,407,24
980,744,406,2
979,807,407,4
979,946,407,2
980,964,407,20
979,1094,406,18
980,1227,406,106
979,1278,406,26
979,1367,407,11
980,1468,406,108
979,1648,407,52
981,1835,407,26
980,1972,406,21
981,1989,406,1
